state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,sat estimate upper,Mcf,114651,66722,106341,117764,250851,110898,101219,120125,89643,128659,123355,105594,100040,105380,35766,19239,28775,14355,81501,89996,48715,95266,85806,83884,67534,76911
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,blended estimate,Mcf,109076,78448,115972,93940,204999,115108,94465,102283,86511,107077,92841,93936,81932,83055,38337,21638,16902,17155,56261,62665,44296,59590,55820,61852,65255,74316
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,blended estimate equivalent co2 released,metric tons,5977.4,4299.0,6355.3,5147.9,11233.9,6307.9,5176.7,5605.1,4740.8,5867.8,5087.7,5147.7,4489.9,4551.4,2100.9,1185.8,926.2,940.1,3083.1,3434.0,2427.4,3265.5,3058.9,3389.5,3576.0,4072.5
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced oil,Bbl,4214362,3772993,4263240,4022693,5073079,4576648,4726424,5097551,5016093,4695260,5136605,5337536,5369625,5461107,5144889,4275228,3964724,3319523,4543195,5163462,4526815,5849030,6132112,5943919,6275116,
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced gas,Mcf,11266385,10488289,11423306,11309993,13049236,12380638,13015024,14117879,13910660,13433886,14186072,14748586,15184451,15414195,15107585,12930597,11910767,10580445,13717128,15847398,15081813,18182724,18002676,18726541,20128111,
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimated volume,Mcf,496141,489207,469339,565480,652260,277375,230043,342662,235253,419241,86517,133994,231045,325457,84987,83493,79623,200727,199253,150267,84944,210332,80968,120288,206560,118839
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,reported volume,Mcf,178231,325760,379338,302703,523995,309605,204867,311140,112733,127356,93946,96072,159410,298645,129275,58987,53080,82689,87681,79672,98996,88240,52317,87967,83554,
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,reported equivalent co2 released,metric tons,9767.1,17851.6,20787.7,16588.1,28714.9,16966.4,11226.7,17050.5,6177.8,6979.1,5148.2,5264.7,8735.7,16365.7,7084.3,3232.5,2908.8,4531.4,4804.9,4366.0,5425.0,4835.6,2867.0,4820.6,4578.8,
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimate lower,Mcf,472053,465456,446553,538026,620593,263909,218874,326026,223831,398887,82317,127488,219828,309657,80861,79440,75757,190982,189579,142972,80820,200121,77037,114448,196532,113070
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimate upper,Mcf,520228,512957,492125,592934,683926,290841,241211,359298,246674,439595,90717,140499,242262,341258,89113,87547,83489,210472,208926,157562,89068,220544,84899,126128,216588,124609
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,blended estimate,Mcf,337186,407483,424338,434092,588127,293490,217455,326901,173993,273298,90232,115033,195227,312051,107131,71240,66352,141708,143467,114969,91970,149286,66643,104128,206560,118839
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,blended estimate equivalent co2 released,metric tons,18477.8,22330.1,23253.7,23788.2,32229.4,16083.3,11916.5,17914.2,9534.8,14976.7,4944.7,6303.8,10698.4,17100.4,5870.8,3904.0,3636.1,7765.6,7862.0,6300.3,5040.0,8180.9,3652.0,5706.2,11319.5,6512.4
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced oil,Bbl,1365266,1307017,1410023,1665969,1755003,1677421,1869710,1969830,2179029,2125993,2176649,2181885,1950917,2198005,2634254,2644271,1812349,2329816,2754148,2967848,2925282,2837630,2603876,2730873,2621171,
NM,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced gas,Mcf,4490875,4608165,5252755,5720428,6371329,6227069,6802905,7078627,7850692,7860421,7396043,8229170,7537396,8740301,10448997,10234807,7949197,9484639,10934182,12026258,12257729,12617497,12912913,13100828,13594502,
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,sat estimated volume,Mcf,125088,172837,221812,281395,125449,180203,402524,362968,125842,52907,90195,25819,82548,62915,17380,20924,28014,24010,13722,6545,33629,26957,8164,33567,32944,37301
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,reported volume,Mcf,382106,281148,309623,116350,157687,165632,268603,450017,138595,35286,120236,39907,82318,79332,82706,35863,34059,67043,35556,28607,50479,41750,45009,42297,163295,
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,reported equivalent co2 released,metric tons,20939.4,15406.9,16967.3,6376.0,8641.2,9076.6,14719.4,24660.9,7595.0,1933.7,6588.9,2186.9,4511.0,4347.4,4532.3,1965.3,1866.4,3674.0,1948.5,1567.7,2766.2,2287.9,2466.5,2317.9,8948.6,
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,sat estimate lower,Mcf,110181,152240,195378,247860,110499,158728,354555,319712,110845,46602,79446,22742,72710,55417,15309,18431,24675,21149,12087,5765,29621,23744,7191,29567,29018,32855
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,sat estimate upper,Mcf,139995,193435,248246,314929,140399,201678,450494,406224,140839,59212,100943,28895,92385,70413,19452,23418,31352,26871,15358,7325,37636,30169,9137,37568,36870,41746
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,blended estimate,Mcf,253597,226993,265718,198872,141568,172917,335564,406493,132218,44096,105215,32863,82433,71123,50043,28394,31036,45526,24639,17576,42054,34353,26586,37932,32944,37301
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,blended estimate equivalent co2 released,metric tons,13897.1,12439.2,14561.3,10898.2,7757.9,9475.9,18388.9,22275.8,7245.5,2416.5,5765.8,1800.9,4517.3,3897.5,2742.4,1556.0,1700.8,2494.8,1350.2,963.2,2304.6,1882.5,1456.9,2078.7,1805.3,2044.1
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,produced oil,Bbl,503780,437877,485759,730992,793087,673173,821517,897330,683567,716705,706900,707767,809878,672038,696614,645607,665787,578139,619463,575399,505601,473838,445363,394775,424991,
NM,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,produced gas,Mcf,2540092,1951187,2133714,2579383,2836333,2446911,2845501,3075338,2440306,2531175,2552273,2530100,2650528,2211425,2594170,2578761,2682531,2462554,2445921,2394709,2242596,2167316,1945712,1690377,1761512,
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,sat estimated volume,Mcf,76120,65343,55133,92965,265878,85679,116233,138913,150179,170510,249873,187607,165319,222914,104330,80950,57735,27507,33230,92213,23803,103581,73329,53532,49011,83358
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,reported volume,Mcf,52751,55063,92723,64647,175365,70296,29253,97722,53812,61870,118513,109548,114534,132190,134099,66430,36203,37541,75216,34698,32595,76702,47641,52964,60342,
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,reported equivalent co2 released,metric tons,2890.8,3017.5,5081.2,3542.7,9610.0,3852.2,1603.1,5355.2,2948.9,3390.5,6494.5,6003.2,6276.5,7244.0,7348.6,3640.4,1983.9,2057.2,4121.8,1901.5,1786.2,4203.3,2610.7,2902.4,3306.7,
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,sat estimate lower,Mcf,73220,62853,53032,89423,255747,82415,111804,133620,144457,164012,240352,180459,159020,214420,100355,77866,55535,26459,31963,88699,22896,99634,70535,51492,47144,80182
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,sat estimate upper,Mcf,79021,67833,57234,96508,276010,88944,120662,144206,155902,177007,259395,194756,171619,231408,108306,84035,59935,28555,34496,95726,24710,107528,76123,55572,50879,86535
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,blended estimate,Mcf,64436,60203,73928,78806,220622,77988,72743,118318,101996,116190,184193,148578,139927,177552,119215,73690,46969,32524,54223,63455,28199,90142,60485,53248,49011,83358
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,blended estimate equivalent co2 released,metric tons,3531.1,3299.1,4051.3,4318.6,12090.1,4273.7,3986.3,6483.8,5589.4,6367.2,10093.8,8142.1,7668.0,9729.8,6533.0,4038.2,2573.9,1782.3,2971.4,3477.3,1545.3,4939.8,3314.6,2918.0,2685.8,4568.0
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,produced oil,Bbl,890619,741404,896468,1030453,1078548,1034165,1082888,1127951,1292535,1138322,1272574,1249142,1237491,1102177,1184916,1265488,1188745,818471,1048008,1004666,951365,999263,943496,859154,894213,
NM,Matador Resources Co (MTDR),Matador Resources Co,MTDR,produced gas,Mcf,3608408,3227682,3839301,4199261,4152619,4007509,3963175,4054915,4477300,4137328,4200701,4285126,4331846,4020054,4498185,4509327,4451818,3446391,4195470,4063455,4036427,3918451,3936037,3779288,3804798,
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,sat estimated volume,Mcf,275419,282961,205020,175229,114840,141181,108020,106925,217230,142270,137429,138332,75295,68120,27973,42013,6526,11693,50438,26325,17708,21862,65246,48224,31988,39095
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,reported volume,Mcf,274180,181396,207800,88750,115816,126563,125612,117100,103324,119299,159792,105635,42045,68799,70338,72329,44269,17509,72573,19295,38185,68882,34263,49056,53463,
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,reported equivalent co2 released,metric tons,15025.1,9940.5,11387.4,4863.5,6346.7,6935.7,6883.5,6417.1,5662.2,6537.6,8756.6,5788.8,2304.1,3770.2,3854.5,3963.6,2425.9,959.5,3977.0,1057.4,2092.5,3774.7,1877.6,2688.3,2929.8,
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,sat estimate lower,Mcf,212945,218776,158515,135481,88791,109157,83518,82671,167955,109999,106256,106954,58216,52669,21628,32483,5046,9041,38997,20354,13691,16903,50446,37285,24732,30227
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,sat estimate upper,Mcf,337892,347145,251526,214976,140889,173205,132523,131178,266504,174541,168602,169710,92375,83572,34319,51543,8006,14345,61879,32297,21725,26821,80046,59163,39243,47964
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,blended estimate,Mcf,274799,232178,206410,131989,115328,133872,116816,112012,160277,130784,148610,121984,58670,68460,49156,57171,25397,14601,61505,22810,27946,45372,49754,48640,31988,39095
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,blended estimate equivalent co2 released,metric tons,15059.0,12723.4,11311.3,7233.0,6320.0,7336.2,6401.5,6138.3,8783.2,7167.0,8143.8,6684.7,3215.1,3751.6,2693.7,3133.0,1391.8,800.1,3370.5,1250.0,1531.4,2486.4,2726.5,2665.5,1752.9,2142.4
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,produced oil,Bbl,3425909,3097005,3890268,4027821,4021846,3749998,3789900,3953486,4400441,4810757,4507075,4162995,4104955,3944061,4383392,4149917,3812021,3386369,3252306,3007063,2738762,2923553,2723681,2681305,2736589,
NM,Occidental Petroleum Corp (OXY),Occidental Petroleum Corp,OXY,produced gas,Mcf,16703475,14769382,15856521,17070362,23493198,19331675,20510508,20732302,21062207,23682942,19856319,19246537,18765033,17579798,19268564,18424540,15602040,14272315,16741661,16695430,15641148,16605509,15668396,15611327,15800049,
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,sat estimated volume,Mcf,240489,163567,150794,120281,21031,29799,42663,58977,236811,169545,167794,171569,179468,140088,95257,205141,169650,147099,102615,222007,163251,216363,198070,141490,138874,110011
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,reported volume,Mcf,309500,224266,169254,107880,65527,57788,2530,51010,141643,80624,90465,117910,99843,98972,192824,90803,64864,113285,62216,138241,130928,127455,118332,89196,95944,
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,reported equivalent co2 released,metric tons,16960.6,12289.8,9275.1,5911.8,3590.9,3166.8,138.6,2795.3,7762.0,4418.2,4957.5,6461.5,5471.4,5423.7,10566.8,4976.0,3554.5,6208.0,3409.4,7575.6,7174.9,6984.5,6484.6,4887.9,5257.7,
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,sat estimate lower,Mcf,210382,143090,131915,105223,18398,26068,37322,51594,207164,148319,146788,150090,157000,122551,83331,179459,148412,128683,89768,194214,142813,189276,173273,123776,121488,96239
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,sat estimate upper,Mcf,270596,184044,169672,135339,23664,33529,48004,66361,266458,190770,188801,193048,201935,157626,107182,230823,190889,165514,115461,249801,183688,243450,222867,159203,156260,123784
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,blended estimate,Mcf,274994,193917,160024,114080,43279,43793,22597,54994,189227,125084,129130,144739,139655,119530,144040,147972,117257,130192,82415,180124,147089,171909,158201,115343,138874,110011
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,blended estimate equivalent co2 released,metric tons,15069.7,10626.7,8769.3,6251.6,2371.7,2399.9,1238.3,3013.7,10369.6,6854.6,7076.3,7931.7,7653.1,6550.2,7893.4,8108.9,6425.7,7134.5,4516.3,9870.8,8060.5,9420.6,8669.4,6320.8,7610.3,6028.6
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,produced oil,Bbl,806670,694819,725621,634076,695601,610343,582618,587116,602554,656748,622083,610551,590262,530479,556035,551066,524973,459143,465365,566693,536637,523962,496664,489481,527773,
NM,Spur Energy Partners LLC (Private),Spur Energy Partners LLC,Private,produced gas,Mcf,2623485,2386887,2559608,2394537,2628692,2383159,2439191,2389804,2332133,2473741,2334372,2319117,2313741,2140283,2383687,2362766,2345172,2166018,2224121,2336666,2250740,2278065,2205538,2202294,2251538,
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimated volume,Mcf,49132,8029,14902,9488,13792,14485,23525,186601,82477,280161,262971,132542,88045,35213,23080,6737,19951,11222,40909,26147,28348,336970,186405,94848,70198,44032
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,reported volume,Mcf,73000,426,52,67,583,32091,23263,210563,39446,71618,230620,224765,72975,94376,88518,12477,2506,21876,151066,64617,51561,113522,74858,157536,58147,
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,reported equivalent co2 released,metric tons,4000.4,23.3,2.8,3.7,31.9,1758.6,1274.8,11538.9,2161.6,3924.7,12638.0,12317.1,3999.0,5171.8,4850.8,683.7,137.3,1198.8,8278.4,3541.0,2825.5,6221.0,4102.2,8633.0,3186.5,
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimate lower,Mcf,40645,6642,12328,7849,11409,11983,19461,154367,68230,231765,217544,109647,72836,29130,19093,5573,16505,9284,33842,21631,23451,278761,154205,78464,58072,36425
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,sat estimate upper,Mcf,57619,9416,17476,11127,16174,16987,27589,218835,96724,328557,308397,155438,103254,41296,27067,7901,23398,13161,47976,30664,33245,395178,218605,111233,82324,51638
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,blended estimate,Mcf,61066,4228,7477,4777,7187,23288,23394,198582,60962,175889,246795,178654,80510,64794,55799,9607,11229,16549,95987,45382,39954,225246,130632,126192,70198,44032
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,blended estimate equivalent co2 released,metric tons,3346.4,231.7,409.7,261.8,393.8,1276.2,1282.0,10882.3,3340.7,9638.7,13524.4,9790.2,4411.9,3550.7,3057.8,526.5,615.3,906.9,5260.1,2486.9,2189.5,12343.5,7158.6,6915.3,3846.9,2413.0
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,produced oil,Bbl,204009,121655,97978,90001,117366,144935,152383,281007,227290,426698,309962,273748,351106,319450,310112,15546,3086,143540,387576,483993,807246,920015,853998,735821,614501,
NM,Tap Rock Resources (Private),Tap Rock Resources,Private,produced gas,Mcf,451100,344954,347611,470552,363479,411381,314685,758925,613780,1165864,940027,1094551,1232020,1078037,947042,87358,56119,503175,1607836,2026826,2791668,3120822,3408006,3155899,3819031,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,sat estimated volume,Mcf,48480,34096,19674,66377,160407,66720,32395,43568,34319,31804,41276,68108,29420,32004,59968,13936,,5394,22324,103642,104381,149470,145716,215006,161044,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,reported volume,Mcf,49286,47571,25728,65446,179523,78574,59556,88080,71552,30212,86641,87857,25208,49330,102376,19962,,16923,55738,150447,132176,161154,160818,172301,,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,reported equivalent co2 released,metric tons,2700.9,2606.9,1409.9,3586.4,9837.9,4305.9,3263.7,4826.8,3921.0,1655.6,4747.9,4814.6,1381.4,2703.3,5610.2,1093.9,,927.4,3054.4,8244.5,7243.2,8831.2,8812.8,9442.1,,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,sat estimate lower,Mcf,32699,22997,13270,44771,108195,45003,21851,29387,23148,21452,27841,45939,19844,21587,40449,9400,,3639,15058,69906,70405,100818,98286,145021,108624,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,sat estimate upper,Mcf,64260,45194,26078,87983,212620,88438,42940,57749,45490,42156,54712,90277,38996,42422,79488,18472,,7150,29591,137377,138357,198123,193147,284990,213464,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,blended estimate,Mcf,48883,40833,22701,65912,169965,72647,45976,65824,52935,31008,63959,77982,27314,40667,81172,16949,,11159,39031,127044,118278,155312,153267,193653,161044,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,blended estimate equivalent co2 released,metric tons,2678.8,2237.6,1244.0,3612.0,9314.1,3981.1,2519.5,3607.2,2900.8,1699.2,3505.0,4273.4,1496.8,2228.6,4448.2,928.8,,611.5,2138.9,6962.0,6481.6,8511.1,8399.0,10612.2,8825.2,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,produced oil,Bbl,103953,89465,117925,105378,138492,118467,137921,134650,109780,128130,119224,107081,84781,81014,90929,21164,,28187,78506,93840,80971,79390,71653,68411,67538,
TX,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,produced gas,Mcf,366720,312898,299422,340128,273740,283467,284707,275553,255341,263025,253891,247097,210852,199092,229405,67969,,52980,133546,196451,195361,222851,351520,333322,379663,
TX,Ameredev LLC (Private),Ameredev LLC,Private,sat estimated volume,Mcf,2040,4230,5026,6143,2261,4634,,,335,4168,2048,1147,3000,4522,,444,,3979,1115,2533,1275,6004,882,,,
TX,Ameredev LLC (Private),Ameredev LLC,Private,reported volume,Mcf,303622,260528,443776,365084,437694,682044,,,152114,214639,276751,443253,705972,567363,,402378,,396826,481686,457236,355323,352633,355276,,,
TX,Ameredev LLC (Private),Ameredev LLC,Private,reported equivalent co2 released,metric tons,16638.5,14276.9,24318.9,20006.6,23985.6,37376.0,,,8335.8,11762.2,15166.0,24290.3,38687.3,31091.5,,22050.3,,21746.1,26396.4,25056.5,19471.7,19324.3,19469.1,,,
TX,Ameredev LLC (Private),Ameredev LLC,Private,sat estimate lower,Mcf,1759,3649,4335,5299,1951,3997,,,289,3595,1767,989,2588,3901,,383,,3432,962,2185,1099,5179,761,,,
TX,Ameredev LLC (Private),Ameredev LLC,Private,sat estimate upper,Mcf,2320,4811,5716,6987,2572,5271,,,381,4741,2330,1304,3413,5143,,505,,4525,1268,2881,1450,6829,1003,,,
TX,Ameredev LLC (Private),Ameredev LLC,Private,blended estimate,Mcf,152831,132379,224401,185614,219978,343339,,,76225,109403,139400,222200,354486,285942,,201411,,200402,241400,229884,178299,179319,178079,,,
